date,gate_only_mcap_drawdown,kospi_buy_and_hold_drawdown
2012-05-04,-0.3808178860894509,-0.02165587882334219
2012-05-07,-0.3839210462811601,-0.03737584557463469
2012-05-08,-0.3826249205935034,-0.031886517647585655
2012-05-09,-0.3901854471178531,-0.039592521463847286
2012-05-10,-0.3946771519848228,-0.04201735429748055
2012-05-11,-0.3954675054015464,-0.05542390700400357
2012-05-14,-0.3909689212775699,-0.056749946793915984
2012-05-15,-0.3911360890348977,-0.06379061400529529
2012-05-16,-0.43765977377932264,-0.09199339956728547
2012-05-17,-0.4405949978598489,-0.0891037042529198
2012-05-18,-0.46250856407454066,-0.1197612538341789
2012-05-21,-0.45919717438988783,-0.11101473733923228
2012-05-22,-0.45919717438988783,-0.09607329898833894
2012-05-23,-0.46315617051140323,-0.10566440177416392
2012-05-24,-0.4655042723587337,-0.10255143823158475
2012-05-25,-0.4655042723587337,-0.0974691784287709
2012-05-29,-0.4655042723587337,-0.08446054985304641
2012-05-30,-0.4613352071253587,-0.08674390505996987
2012-05-31,-0.4607928335481557,-0.08707580670139292
2012-06-01,-0.4655784632393247,-0.09103146039731436
2012-06-04,-0.47793174387635373,-0.11597637989042509
2012-06-05,-0.47257207141134827,-0.10648898865454393
2012-06-07,-0.47257207141134827,-0.0833009048132215
2012-06-08,-0.48051054245079017,-0.08920752286504674
2012-06-11,-0.47420494207202224,-0.07318899043981031
2012-06-12,-0.4780496579323318,-0.07913131362064219
2012-06-13,-0.4750819245165765,-0.07672805209665967
2012-06-14,-0.47426540870784817,-0.07039912860361719
2012-06-15,-0.4841142926804666,-0.07658804731924918
2012-06-18,-0.4710745674709219,-0.05974305593100693
2012-06-19,-0.46756074964952965,-0.05955619381884891
2012-06-20,-0.4647259768645666,-0.05328189543130524
2012-06-21,-0.4702891131442548,-0.06045990826193304
2012-06-22,-0.4932848756549175,-0.08094901340077354
2012-06-25,-0.4993328232430133,-0.09151256813326403
2012-06-26,-0.5037663521131164,-0.09505845390182255
2012-06-27,-0.5037663521131164,-0.09479441179744197
2012-06-28,-0.5037663521131164,-0.09391160471833615
2012-06-29,-0.5037663521131164,-0.07636554056128575
2012-07-02,-0.5048243847638041,-0.07730924665761951
2012-07-03,-0.5077708986407151,-0.06882086903333062
2012-07-04,-0.5023668276229887,-0.06528781180783716
2012-07-05,-0.5051368097455617,-0.0645690788943345
2012-07-06,-0.5094660228483696,-0.07306277076827494
2012-07-09,-0.5185259501162378,-0.08374803561031141
2012-07-10,-0.5172753595847377,-0.08689040972540685
2012-07-11,-0.5172753595847377,-0.08821627770275176
2012-07-12,-0.5172753595847377,-0.10843082933359549
2012-07-13,-0.5172753595847377,-0.0943617887747471
2012-07-16,-0.5172753595847377,-0.09166833466195878
2012-07-17,-0.5172753595847377,-0.08933763798259486
2012-07-18,-0.5172753595847377,-0.10259946380353746
2012-07-19,-0.5172753595847377,-0.08818825792516172
2012-07-20,-0.5172753595847377,-0.08801715522056641
2012-07-23,-0.5172753595847377,-0.10451775012171727
2012-07-24,-0.5172753595847377,-0.10198844332915502
2012-07-25,-0.5172753595847377,-0.11408289722382159
2012-07-26,-0.5172753595847377,-0.10715319931705958
2012-07-27,-0.5172753595847377,-0.08342267728265806
2012-07-30,-0.5172753595847377,-0.07573164259631782
2012-07-31,-0.5172753595847377,-0.05633024440959833
2012-08-01,-0.511949410368864,-0.05712613348996676
2012-08-02,-0.5154290762089426,-0.06214487655627965
2012-08-03,-0.523809375992887,-0.07230328560191002
2012-08-06,-0.5145777360872679,-0.0532447380726504
2012-08-07,-0.5143707109782771,-0.05255144745575868
2012-08-08,-0.5118033906293108,-0.04409327518037831
2012-08-09,-0.49973800258589374,-0.025177539619157474
2012-08-10,-0.49454299453080863,-0.022111968180202446
2012-08-13,-0.4986035338733883,-0.02893351016846546
2012-08-14,-0.49210475995400993,-0.016504569049277995
2012-08-16,-0.5022667284504236,-0.015822007803025784
2012-08-17,-0.5072526508827536,-0.021117628115831844
2012-08-20,-0.5079108492148582,-0.02102050853230597
2012-08-21,-0.5075577822028182,-0.022453300588618164
2012-08-22,-0.509682822850837,-0.026314552154581783
2012-08-23,-0.5112761949462437,-0.022323323615516033
2012-08-24,-0.5184591158985723,-0.03352907098599034
2012-08-27,-0.5191263593538431,-0.03310213148836927
2012-08-28,-0.5186961009840443,-0.03369302620496206
2012-08-29,-0.5164842152162135,-0.02724186255836747
2012-08-30,-0.528013359744743,-0.03814586470599035
2012-08-31,-0.5301525231089605,-0.0385310802054476
2012-09-03,-0.527974710534374,-0.03437054421488339
2012-09-04,-0.5361719786402548,-0.036925983217093505
2012-09-05,-0.5478761034639416,-0.0533559744801807
2012-09-06,-0.5507019075728786,-0.04956146172563902
2012-09-07,-0.5374308973896487,-0.024710558282032058
2012-09-10,-0.5374057553500413,-0.026989855366825966
2012-09-11,-0.5382521349074942,-0.029173451741422052
2012-09-12,-0.5330228801579062,-0.013772523113123492
2012-09-13,-0.5299368763469791,-0.013258544441813513
2012-09-14,-0.512572575412184,0.0
2012-09-17,-0.5135943846763289,-0.0022236019427566145
2012-09-18,-0.5140594727024753,-0.0007230651773205699
2012-09-19,-0.5199893546205432,0.0
2012-09-20,-0.5259087719047376,-0.00838831483451874
2012-09-21,-0.5239036411410971,-0.002137572343879901
2012-09-24,-0.5215941563894748,-0.0012679009668240537
2012-09-25,-0.5225206703427503,-0.006946309273864859
2012-09-26,-0.5246564416448343,-0.012187519975082162
2012-09-27,-0.5263189110657316,-0.007716027675461423
2012-09-28,-0.5271274154423231,-0.0036326159039158368
2012-10-02,-0.5255037695572772,-0.003388870151902146
2012-10-04,-0.5259129851146549,-0.005183327318070141
2012-10-05,-0.5263153584849997,-0.0037446260264922815
2012-10-08,-0.537845261345854,-0.009975579691521297
2012-10-09,-0.5390879320844635,-0.011158085223040404
2012-10-10,-0.5440868994695471,-0.026200985979335956
2012-10-11,-0.5499457275668884,-0.03350621653463648
2012-10-12,-0.5535283331438581,-0.032997890675935726
2012-10-15,-0.5631069884719448,-0.03634353787947997
2012-10-16,-0.5581141395864564,-0.028017787005152672
2012-10-17,-0.5566212544838774,-0.020919544211422503
2012-10-18,-0.5515901644678279,-0.01854242450307053
2012-10-19,-0.5585242475238095,-0.02581541562240608
2012-10-22,-0.5563069242130086,-0.02661362679498369
2012-10-23,-0.5624699305497194,-0.03372391253726381
2012-10-24,-0.5741330758083188,-0.03970085726648087
2012-10-25,-0.5626601606181267,-0.03403187998993884
2012-10-26,-0.5728007929223795,-0.050268423302631815
2012-10-29,-0.5894445294351796,-0.04978720558550376
2012-10-30,-0.5847241649588658,-0.04548929812048286
2012-10-31,-0.583337523657624,-0.03896678371627982
2012-11-01,-0.5925395837927864,-0.04528661818737223
2012-11-02,-0.589613756036503,-0.034664115227864056
2012-11-05,-0.6068873362889443,-0.03919603299679475
2012-11-06,-0.598909003883426,-0.02881356356421838
2012-11-07,-0.5931016461502627,-0.023851337541484163
2012-11-08,-0.5957544906976031,-0.035047441886151054
2012-11-09,-0.600582846687727,-0.039847878196174746
2012-11-12,-0.5976098816362163,-0.041238401945332126
2012-11-13,-0.6002715616559793,-0.0465444755876927
2012-11-14,-0.5977793171179774,-0.044002146994404634
2012-11-15,-0.6047233235737421,-0.055450154278745445
2012-11-16,-0.5997135544558028,-0.06005238907112076
2012-11-19,-0.6002090448186739,-0.05101818438831729
2012-11-20,-0.60779806485541,-0.04459157437419203
2012-11-21,-0.6107235698477869,-0.047359334192591196
2012-11-22,-0.6082128121024717,-0.03929350119592989
2012-11-23,-0.6002897101040601,-0.03313502111362354
2012-11-26,-0.5996484141019433,-0.03418286754454447
2012-11-27,-0.5811391465216906,-0.025187742168679472
2012-11-28,-0.5844907107226012,-0.03132127655573069
2012-11-29,-0.5737205635172677,-0.019828084085999897
2012-11-30,-0.5768220581410416,-0.02061346703114386
2012-12-03,-0.5732051016580475,-0.016785724866573593
2012-12-04,-0.5801197316468056,-0.019098046317604034
2012-12-05,-0.5760339111070527,-0.012769564541615486
2012-12-06,-0.5717735501143814,-0.011013537985456456
2012-12-07,-0.5725587752276242,-0.006794960605929323
2012-12-10,-0.5691711368358334,-0.0065818577394223254
2012-12-11,-0.565692283607871,-0.0024891481317687036
2012-12-12,-0.5664945552881656,0.0
2012-12-13,-0.5594086455953371,0.0
2012-12-14,-0.5607598827624235,-0.0036529059308961775
2012-12-17,-0.5681227471791997,-0.009363000541823485
2012-12-18,-0.5698124946735996,-0.004039055140468872
2012-12-20,-0.5702294061569877,-0.00041727572004912616
2012-12-21,-0.5751074733982473,-0.009428968943649418
2012-12-24,-0.5738108388723182,-0.008419957275700773
2012-12-26,-0.5720060129719418,-0.00807317377736727
2012-12-27,-0.575452855364068,-0.005117911550858167
2012-12-28,-0.5781520699527283,-9.380175522100132e-06
2013-01-02,-0.5736273888926664,0.0
2013-01-03,-0.5839890709208649,-0.005064931858062338
2013-01-04,-0.5903840093701578,-0.008409837650553476
2013-01-07,-0.589025337334775,-0.00852955973573577
2013-01-08,-0.5903116972119387,-0.014858756916112825
2013-01-09,-0.5915710676850869,-0.017675359111947064
2013-01-10,-0.5886982292827231,-0.009963148306620595
2013-01-11,-0.5935275520587701,-0.01470611939201416
2013-01-14,-0.5938942121765882,-0.009184966494609204
2013-01-15,-0.5961485370031827,-0.020403107679572208
2013-01-16,-0.5946041534908669,-0.02322814144685237
2013-01-17,-0.5932249291328536,-0.024569153996650273
2013-01-18,-0.5936114853500791,-0.017603656834227266
2013-01-21,-0.5997878993968311,-0.017777254533572928
2013-01-22,-0.5926093111005548,-0.012703302547570239
2013-01-23,-0.593077750326287,-0.02038740384574156
2013-01-24,-0.5977421008770647,-0.02794849675611899
2013-01-25,-0.6012804778213521,-0.03636033696294261
2013-01-28,-0.6123650364447728,-0.0392866790463402
2013-01-29,-0.607091720109947,-0.030793618761989605
2013-01-30,-0.6099439284290917,-0.02628746430600204
2013-01-31,-0.6046956486804171,-0.027171465721332444
2013-02-01,-0.6002099645408276,-0.028970261496165106
2013-02-04,-0.6081683450490214,-0.03099962234717435
2013-02-05,-0.6091444105117594,-0.03819103441809646
2013-02-06,-0.6107205621780711,-0.03894739770755862
2013-02-07,-0.6097474295978753,-0.04094608429870361
2013-02-08,-0.6039362655760211,-0.03107116368686802
2013-02-12,-0.6102765930799079,-0.03345511920193156
2013-02-13,-0.6038053452312473,-0.018223306569446596
2013-02-14,-0.6024675239021415,-0.016346796675510422
2013-02-15,-0.603091422622344,-0.015416070754264877
2013-02-18,-0.6075077990861213,-0.014835439956694563
2013-02-19,-0.604773942133838,-0.012766068272739073
2013-02-20,-0.5969000901868136,0.0
2013-02-21,-0.599359037166513,-0.004484088446994661
2013-02-22,-0.5964972345672408,-0.002462509423103443
2013-02-25,-0.6021235967667208,-0.006917750945932499
2013-02-26,-0.6074386817341177,-0.01140586408215849
2013-02-27,-0.6048277498428111,-0.0091964284997339
2013-02-28,-0.6003504093050902,0.0
2013-03-04,-0.601440441302926,-0.006266361849636359
2013-03-05,-0.6033328136047429,-0.004392396520510045
2013-03-06,-0.6132752085408409,-0.0021269868416951
2013-03-07,-0.6153941400504632,-0.009923757625048268
2013-03-08,-0.617979280599799,-0.008934840296859425
2013-03-11,-0.6221992798802335,-0.010056666181335383
2013-03-12,-0.6231063053147707,-0.01484525757821109
2013-03-13,-0.6218773844552803,-0.011489683476008539
2013-03-14,-0.6219961088127983,-0.010117531553802572
2013-03-15,-0.6191434107965582,-0.01730496109234614
2013-03-18,-0.6230876294006994,-0.026115376950251012
2013-03-19,-0.6218411828708054,-0.020790453597441583
2013-03-20,-0.6237318362096589,-0.030140934384187412
2013-03-21,-0.625781539876662,-0.034197550365266394
2013-03-22,-0.6268903399790274,-0.03502632316540999
2013-03-25,-0.6215754770340494,-0.020406013818109914
2013-03-26,-0.6175155099192042,-0.017252270667921343
2013-03-27,-0.6117157355961235,-0.012195916607979473
2013-03-28,-0.6126769553564491,-0.01201504802684683
2013-03-29,-0.6134437672575771,-0.006180446419319807
2013-04-01,-0.6162031840034072,-0.010374446948823501
2013-04-02,-0.6168386857553687,-0.014815433129955813
2013-04-03,-0.619242004702927,-0.015935422872657146
2013-04-04,-0.6291097361228547,-0.02740263417883404
2013-04-05,-0.6413135479711286,-0.04303577686295512
2013-04-08,-0.6397055164192798,-0.04697604608860895
2013-04-09,-0.638757446428313,-0.045726823497406976
2013-04-10,-0.6345728041744458,-0.03795590809568217
2013-04-11,-0.6327886672089568,-0.030430590021393145
2013-04-12,-0.6419132530553013,-0.04253824850846244
2013-04-15,-0.6446388202462114,-0.043889649219811755
2013-04-16,-0.6459872662569737,-0.042649227991061744
2013-04-17,-0.6477222041716345,-0.04150232014297739
2013-04-18,-0.6535259127783618,-0.05308304093957705
2013-04-19,-0.6563647720561948,-0.04945614523356856
2013-04-22,-0.6543110317093885,-0.03941451325102252
2013-04-23,-0.6573286908803226,-0.042952396164282924
2013-04-24,-0.661080199785949,-0.034306586520421734
2013-04-25,-0.6554705551191602,-0.025704752884774584
2013-04-26,-0.6600965190221941,-0.029013643448845272
2013-04-29,-0.661148239794654,-0.030607794578782488
2013-04-30,-0.6586624667578264,-0.018688504293193464
2013-05-02,-0.6568768777382881,-0.021480941383827834
2013-05-03,-0.651496124426963,-0.016928215950655412
2013-05-06,-0.6537944595630104,-0.018758279002648703
2013-05-07,-0.6583430152361691,-0.022125258205861642
2013-05-08,-0.6594752354102686,-0.02084542922000676
2013-05-09,-0.6572084888489399,-0.009101534244232656
2013-05-10,-0.6650193938151165,-0.026179540688561542
2013-05-13,-0.6640904089389374,-0.023952262270197422
2013-05-14,-0.6569648760907613,-0.013573714284604965
2013-05-15,-0.6572238651007216,-0.012099529554136956
2013-05-16,-0.6525280461307683,-0.0038466843407690687
2013-05-20,-0.6508999713008916,-0.005728191813724193
2013-05-21,-0.6518076361733118,-0.0061898158755085975
2013-05-22,-0.6433536946148555,0.0
2013-05-23,-0.6450717904058065,-0.012046955771348289
2013-05-24,-0.645734028039667,-0.009731826556329981
2013-05-27,-0.6429052319917214,-0.0062551653344962155
2013-05-28,-0.6451469728899413,-0.002902238371492727
2013-05-29,-0.6411589762262901,0.0
2013-05-30,-0.6379024980933277,-0.00019481264471654658
2013-05-31,-0.642181042433386,0.0
2013-06-03,-0.6419194808808935,-0.0054983116396496445
2013-06-04,-0.6392106796063305,-0.0052207964980215404
2013-06-05,-0.6458401471240706,-0.020048530287044453
2013-06-07,-0.6531248644512888,-0.03688338378208578
2013-06-10,-0.659888245061054,-0.032095679521792486
2013-06-11,-0.6625485318022852,-0.037743207609013396
2013-06-12,-0.6658794051507775,-0.04297737795461898
2013-06-13,-0.6708775999022157,-0.056279139533246925
2013-06-14,-0.6692120407736564,-0.05285805175924585
2013-06-17,-0.6692120407736564,-0.055694628603226715
2013-06-18,-0.6692120407736564,-0.046560385713398156
2013-06-19,-0.6709103264384416,-0.05248639251729226
2013-06-20,-0.6753351863355824,-0.07119996871066803
2013-06-21,-0.6753351863355824,-0.08476513048799539
2013-06-24,-0.6753351863355824,-0.0964428805152665
2013-06-25,-0.6753351863355824,-0.10522844599655601
2013-06-26,-0.6753351863355824,-0.10325140505786135
2013-06-27,-0.6753351863355824,-0.07694516959401854
2013-06-28,-0.6753351863355824,-0.06221856326896169
2013-07-01,-0.6753351863355824,-0.0658148460598712
2013-07-02,-0.6753351863355824,-0.06569340908016807
2013-07-03,-0.6753351863355824,-0.08078572942871887
2013-07-04,-0.6753351863355824,-0.07322741268051258
2013-07-05,-0.6753351863355824,-0.07568261838205581
2013-07-08,-0.6753351863355824,-0.0836268262901918
2013-07-09,-0.6753351863355824,-0.07666447918338515
2013-07-10,-0.6753351863355824,-0.07951929869730134
2013-07-11,-0.6753351863355824,-0.052241531812219355
2013-07-12,-0.6753351863355824,-0.055709366613646005
2013-07-15,-0.6753351863355824,-0.05281337129313579
2013-07-16,-0.6753351863355824,-0.057054907201902205
2013-07-17,-0.6753351863355824,-0.04622396205822832
2013-07-18,-0.676413693028159,-0.05204764230395065
2013-07-19,-0.6764652424106337,-0.05388552772230426
2013-07-22,-0.6764652424106337,-0.04908730943455053
2013-07-23,-0.6764652424106337,-0.03679578081385948
2013-07-24,-0.6737567640962709,-0.03261741950934249
2013-07-25,-0.6722117126527326,-0.033720809894866144
2013-07-26,-0.6715756514919606,-0.032813958902040974
2013-07-29,-0.6708830016714866,-0.03802841772468324
2013-07-30,-0.6630516946998966,-0.029123566745945184
2013-07-31,-0.6693580788110294,-0.030413727828488724
2013-08-01,-0.6702202261917835,-0.026742855856014547
2013-08-02,-0.6707007257505084,-0.025192162373799953
2013-08-05,-0.6728425663886038,-0.02853901613599963
2013-08-06,-0.6730445419907676,-0.033191160366388694
2013-08-07,-0.6875155595028888,-0.04728417948145203
2013-08-08,-0.68630045215896,-0.044187341866654184
2013-08-09,-0.6899721769106082,-0.04564143555254019
2013-08-12,-0.689349276066127,-0.04337772857914246
2013-08-13,-0.6852545046492894,-0.028618488219677607
2013-08-14,-0.6823226997893617,-0.02283860354614764
2013-08-16,-0.6808185412490522,-0.024535225684825912
2013-08-19,-0.6819367975280289,-0.0255692774929982
2013-08-20,-0.6872607358899419,-0.04052155800014334
2013-08-21,-0.688809827323522,-0.050695831379621414
2013-08-22,-0.6925677476345846,-0.059757515573076514
2013-08-23,-0.6925677476345846,-0.0487815914708577
2013-08-26,-0.6925677476345846,-0.03954038753789646
2013-08-27,-0.69249149720875,-0.04039381702303324
2013-08-28,-0.6908062087804001,-0.0409654995471036
2013-08-29,-0.6883602194294702,-0.028700933263062334
2013-08-30,-0.6816312575646208,-0.018665997615850194
2013-09-02,-0.6841788170019112,-0.019168901835754037
2013-09-03,-0.6904798879677349,-0.01436043659524433
2013-09-04,-0.6908992968324237,-0.014541251236198316
2013-09-05,-0.6866378106844857,-0.004825699067796174
2013-09-06,-0.6818809799073582,-0.002713341949787118
2013-09-09,-0.681478916793049,0.0
2013-09-10,-0.6768022760637652,0.0
2013-09-11,-0.6765348403073345,0.0
2013-09-12,-0.6805236150676114,0.0
2013-09-13,-0.6813367800432388,-0.004719011325569289
2013-09-16,-0.6751546694403581,0.0
2013-09-17,-0.68106644345911,-0.003591054827263296
2013-09-23,-0.6821507875367113,-0.0012678328895642244
2013-09-24,-0.6817608535900346,-0.0022131815434256463
2013-09-25,-0.6843392758575562,-0.006498561677302228
2013-09-26,-0.6850373414325099,-0.0016552414392217996
2013-09-27,-0.685241161255151,0.0
2013-09-30,-0.6893463796045491,-0.007078350317850424
2013-10-01,-0.6881259161505642,-0.0059038901748519335
2013-10-02,-0.6925971372698041,-0.005137062102516965
2013-10-04,-0.6908667889338151,-0.006079272829690896
2013-10-07,-0.6947026327261939,-0.007138031877460982
2013-10-08,-0.6923827889359649,-0.002729829271439499
2013-10-10,-0.6895193913576682,-0.003212599924574011
2013-10-11,-0.6869962860778747,0.0
2013-10-14,-0.6890199420825899,-0.0020444034930501287
2013-10-15,-0.6861159557565089,0.0
2013-10-16,-0.6858914879885419,-0.0028514967708997974
2013-10-17,-0.6858476272053378,0.0
2013-10-18,-0.6883012729664112,0.0
2013-10-21,-0.6873469387418325,0.0
2013-10-22,-0.684458986790853,0.0
2013-10-23,-0.6862316790433315,-0.00953391705403217
2013-10-24,-0.6884379991686944,-0.003932016847391084
2013-10-25,-0.6848318740540053,-0.009620107458852445
2013-10-28,-0.6804074691937687,-0.002641173747010006
2013-10-29,-0.6805714170635562,-0.0007208915616775391
2013-10-30,-0.6830521738192795,0.0
2013-10-31,-0.6866829075823002,-0.013967754813990485
2013-11-01,-0.6849397531379571,-0.009093931267935673
2013-11-04,-0.6874566654203697,-0.015809944198808212
2013-11-05,-0.6918710148549208,-0.021013089873744062
