date,V1_value,V2_value,V3_value
2012-02-06,0.6871436808363742,1.4693719726232823,1.0
2012-02-07,0.6997072622024165,1.4765270785167077,1.0
2012-02-08,0.7066804750558517,1.4938319041738994,1.0
2012-02-09,0.7100966829475839,1.5026987445320203,1.0
2012-02-10,0.6932717458164497,1.4878089145165354,1.0
2012-02-13,0.6999977285915484,1.4971457608839973,1.0
2012-02-14,0.6965364023123857,1.4952006152183286,1.0
2012-02-15,0.7021960670224485,1.5129461160035853,1.0
2012-02-16,0.6907153905720456,1.4927244304327822,1.0
2012-02-17,0.7091803497837554,1.512803999657301,1.0
2012-02-20,0.709911545933076,1.5143130049952205,1.0
2012-02-21,0.7123977262493495,1.514190919467889,1.0
2012-02-22,0.7136774136931421,1.5180644231073976,1.0
2012-02-23,0.7018035577415684,1.5031092495900535,1.0
2012-02-24,0.704163869094389,1.512612408463665,1.0
2012-02-27,0.6894060160912537,1.4916738186132983,1.0
2012-02-28,0.6905710778724119,1.501733058169173,1.0
2012-02-29,0.7119051472517814,1.522130464956279,1.0
2012-03-02,0.7157725087302225,1.5259152515088816,1.0
2012-03-05,0.7126675570709173,1.5123971382910475,1.0
2012-03-06,0.7057911216887174,1.5010118467497913,1.0
2012-03-07,0.6939775072107623,1.487764003673844,1.0
2012-03-08,0.6968599603605954,1.5022759883437717,1.0
2012-03-09,0.7025455687593347,1.5160420551498281,1.0
2012-03-12,0.6933384468312302,1.504761988591917,1.0
2012-03-13,0.7098556709195529,1.5221848394614763,1.0
2012-03-14,0.7143387649447056,1.537630526585351,1.0
2012-03-15,0.7172990388050092,1.5371270725182973,1.0
2012-03-16,0.7073425482432778,1.5305843910250503,1.0
2012-03-19,0.705123873411231,1.540407999772384,1.0
2012-03-20,0.7050825915917592,1.537154844553885,1.0
2012-03-21,0.7005868700969878,1.5264146391509612,1.0
2012-03-22,0.7048021653247046,1.526087307142141,1.0
2012-03-23,0.7004434361559775,1.5269996257224292,1.0
2012-03-26,0.6986264678527125,1.5217747035427258,1.0
2012-03-27,0.7103515550415267,1.5378178552915587,1.0
2012-03-28,0.716158642312468,1.532199256865609,1.0
2012-03-29,0.71519690319234,1.5196386849610357,1.0
2012-03-30,0.709905673756325,1.519819174303562,1.0
2012-04-02,0.733776451416636,1.5317945593067506,1.0
2012-04-03,0.7534261262954225,1.5476271075815389,1.0
2012-04-04,0.745457475158096,1.5249388991880901,1.0
2012-04-05,0.7662381221781831,1.5334309797028405,1.0
2012-04-06,0.7667752678603632,1.534027346280124,1.0
2012-04-09,0.7578913545514521,1.510535636880389,1.0
2012-04-10,0.7503414819178529,1.508970537966792,1.0
2012-04-12,0.7423120479576006,1.5037088505479643,1.0
2012-04-13,0.7478164022773853,1.5211345337030815,1.0
2012-04-16,0.7462445688584187,1.5091843758189327,1.0
2012-04-17,0.7284191704777847,1.503757397147199,1.0
2012-04-18,0.7389456382285045,1.518916513573425,1.0
2012-04-19,0.7369880450898016,1.5158168977127573,1.0
2012-04-20,0.7271642631491103,1.4974368257695436,1.0
2012-04-23,0.7252350026783402,1.496263832500447,1.0
2012-04-24,0.750724163392871,1.4899094302681604,1.0
2012-04-25,0.7564091522369348,1.489283674006505,1.0
2012-04-26,0.7629007000559832,1.4915556136339154,1.0
2012-04-27,0.7690542805503177,1.5008251042353336,1.0
2012-04-30,0.7834717957626703,1.5067582831284785,1.0
2012-05-02,0.773064333727963,1.5204777266341885,1.0
2012-05-03,0.7639252675778605,1.5179023414493849,1.0
2012-05-04,0.7508276382135266,1.5141118824760336,1.0
2012-05-07,0.7470647090439093,1.4897832358014527,1.0
2012-05-08,0.7486364065574971,1.4982786685037581,1.0
2012-05-09,0.7394684216522542,1.486352648106585,1.0
2012-05-10,0.7340217265991309,1.4825999110819004,1.0
2012-05-11,0.7330633345915119,1.4618515666940646,1.0
2012-05-14,0.7385183715139738,1.4597993515694645,1.0
2012-05-15,0.7383156618917155,1.4489030241376732,1.0
2012-05-16,0.6819004852370913,1.405255628692628,1.0
2012-05-17,0.6783411974048086,1.4097277994937918,1.0
2012-05-18,0.6517685448746844,1.36228134470981,1.0
2012-05-21,0.6557839756183633,1.3758176907342985,1.0
2012-05-22,0.6557839756183633,1.3989414657523995,1.0
2012-05-23,0.650983249562437,1.384098015089456,1.0
2012-05-24,0.6481359131735008,1.3889157218528645,1.0
2012-05-25,0.6481359131735008,1.3967811648914712,1.0
2012-05-29,0.6481359131735008,1.4169136711077224,1.0
2012-05-30,0.6531913715473925,1.41337988869325,1.0
2012-05-31,0.6538490602351823,1.412866228715933,1.0
2012-06-01,0.6480459484241974,1.40674435182792,1.0
2012-06-04,0.6330662125492212,1.3681389182239425,1.0
2012-06-05,0.6395654154946724,1.3828218620808237,1.0
2012-06-07,0.6395654154946724,1.4187083692065279,1.0
2012-06-08,0.6299391305493167,1.4095671269953927,1.0
2012-06-11,0.637585376998536,1.4343578420003624,1.0
2012-06-12,0.6329232285544107,1.4251613415636968,1.0
2012-06-13,0.636521937595481,1.4288806942448198,1.0
2012-06-14,0.6375120544326092,1.438675507804462,1.0
2012-06-15,0.6255691799114171,1.4290973694335312,1.0
2012-06-18,0.6413813066865297,1.4551671347329524,1.0
2012-06-19,0.6456422042103391,1.4554563276031083,1.0
2012-06-20,0.6490796835999866,1.465166601868726,1.0
2012-06-21,0.6423337579989417,1.4540577146334783,1.0
2012-06-22,0.6144488212946906,1.4223482201105204,1.0
2012-06-25,0.6071150077015783,1.405999776454097,1.0
2012-06-26,0.6017388575581781,1.4005120675182883,1.0
2012-06-27,0.6017388575581781,1.4009207062365705,1.0
2012-06-28,0.6017388575581781,1.4022869624029595,1.0
2012-06-29,0.6017388575581781,1.4294417269237756,1.0
2012-07-02,0.6004558745093761,1.4279812217874994,1.0
2012-07-03,0.5968828965349444,1.4411180650982376,1.0
2012-07-04,0.6034359376965369,1.446585920233048,1.0
2012-07-05,0.6000770242391535,1.4476982507730958,1.0
2012-07-06,0.5948273686430394,1.4345531829855405,1.0
2012-07-09,0.5838411924598196,1.4180163774643169,1.0
2012-07-10,0.5853576734983433,1.4131531541016327,1.0
2012-07-11,0.5853576734983433,1.4111012048788194,1.0
2012-07-12,0.5853576734983433,1.379816616807319,1.0
2012-07-13,0.5853576734983433,1.401590245353857,1.0
2012-07-16,0.5853576734983433,1.405758707951835,1.0
2012-07-17,0.5853576734983433,1.409365757312369,1.0
2012-07-18,0.5853576734983433,1.3888413961758534,1.0
2012-07-19,0.5853576734983433,1.4111445690461661,1.0
2012-07-20,0.5853576734983433,1.4114093722299783,1.0
2012-07-23,0.5853576734983433,1.3858726042697356,1.0
2012-07-24,0.5853576734983433,1.389787028025295,1.0
2012-07-25,0.5853576734983433,1.3710693233265139,1.0
2012-07-26,0.5853576734983433,1.3817939116543698,1.0
2012-07-27,0.5853576734983433,1.4185199108318707,1.0
2012-07-30,0.5853576734983433,1.4304227645978007,1.0
2012-07-31,0.5853576734983433,1.460448894356551,1.0
2012-08-01,0.5918159832284874,1.4592171548411448,1.0
2012-08-02,0.5875964988057576,1.451450012025732,1.0
2012-08-03,0.5774344470394992,1.435728582816813,1.0
2012-08-06,0.5886288440213459,1.4652241076042263,1.0
2012-08-07,0.5888798851450191,1.4662970629563599,1.0
2012-08-08,0.5919930485114118,1.4793871596503332,1.0
2012-08-09,0.6066236823834963,1.5086616647647226,1.0
2012-08-10,0.6129232112957014,1.513406026223877,1.0
2012-08-13,0.607999352715215,1.5028488229273356,1.0
2012-08-14,0.6158798437105918,1.522084189121925,1.0
2012-08-16,0.6035573191506127,1.5231405394092095,1.0
2012-08-17,0.59751132996572,1.5149448938616514,1.0
2012-08-20,0.596713190794598,1.515095198761793,1.0
2012-08-21,0.5971413240769159,1.512877770935917,1.0
2012-08-22,0.5945644743666056,1.50690199334324,1.0
2012-08-23,0.5926323323032088,1.513078926822851,1.0
2012-08-24,0.5839222364316565,1.4957366084315946,1.0
2012-08-27,0.5831131290359819,1.4963973515714102,1.0
2012-08-28,0.5836348654821097,1.4954828668902844,1.0
2012-08-29,0.5863170246235776,1.5054668626251988,1.0
2012-08-30,0.5723366460523891,1.4885915333204103,1.0
2012-08-31,0.5697426709674751,1.4879953633711898,1.0
2012-09-03,0.5723835125472188,1.4944343216522555,1.0
2012-09-04,0.5624434071832729,1.490479454980664,1.0
2012-09-05,0.5482508454129977,1.4650519551245824,1.0
2012-09-06,0.5448242415471861,1.470924445923575,1.0
2012-09-07,0.5609168272481059,1.5093843777407925,1.0
2012-09-10,0.5609473147860922,1.505856875786134,1.0
2012-09-11,0.5599209848100192,1.5024774828447922,1.0
2012-09-12,0.5662620416736502,1.5263123774718756,1.0
2012-09-13,0.5700041668107002,1.5271078247963137,1.0
2012-09-14,0.5910603258424266,1.5724617873278643,1.0
2012-09-17,0.589821267705464,1.5689652582426517,1.0
2012-09-18,0.5892572964014038,1.5713247949667803,1.0
2012-09-19,0.5820666506521126,1.5740309494039693,1.0
2012-09-20,0.5748886944430383,1.5608274822410924,1.0
2012-09-21,0.5773201399931449,1.5706663443781124,1.0
2012-09-24,0.5801206488298736,1.572035234041409,1.0
2012-09-25,0.5789971469268289,1.5630972436227741,1.0
2012-09-26,0.576407285097035,1.554847415766711,1.0
2012-09-27,0.5743913547901804,1.5618856830363355,1.0
2012-09-28,0.5734109527114971,1.5683130995439087,1.0
2012-10-02,0.5753798051343567,1.568696762901364,1.0
2012-10-04,0.5748835854542925,1.5658722317844358,1.0
2012-10-05,0.5743956626920733,1.5681367921443268,1.0
2012-10-08,0.5604143645580363,1.558329078231269,1.0
2012-10-09,0.5589074871551113,1.5564677779268166,1.0
2012-10-10,0.552845679504461,1.532789786567595,1.0
2012-10-11,0.5457411944681548,1.5212911275810204,1.0
2012-10-12,0.5413968840890678,1.5220912482149977,1.0
2012-10-15,0.5297816920548097,1.5168250959708323,1.0
2012-10-16,0.5358360803396592,1.5299300855240505,1.0
2012-10-17,0.5376463706734905,1.5411029393677655,1.0
2012-10-18,0.5437471306107129,1.5448445993591498,1.0
2012-10-19,0.5353387785489621,1.5333966862425754,1.0
2012-10-22,0.5380275313200811,1.5321402771527781,1.0
2012-10-23,0.530554196112023,1.5209484673353235,1.0
2012-10-24,0.5164113266525854,1.511540571348659,1.0
2012-10-25,0.5303235208554699,1.5204637170334039,1.0
2012-10-26,0.5180268688173364,1.494906895347887,1.0
2012-10-29,0.49784447482337935,1.4956643469280482,1.0
2012-10-30,0.5035684452541042,1.5024293862956655,1.0
2012-10-31,0.5052499030835064,1.5126960258358142,1.0
2012-11-01,0.49409137488515964,1.5027484107832048,1.0
2012-11-02,0.49763926862226326,1.5194685592016057,1.0
2012-11-05,0.47669311857519336,1.512335180373155,1.0
2012-11-06,0.4863677398898897,1.528677508591271,1.0
2012-11-07,0.493409811346886,1.5364882059289924,1.0
2012-11-08,0.4901929403144727,1.5188651911777304,1.0
2012-11-09,0.4843380180822673,1.5113091558551106,1.0
2012-11-12,0.4879430710674373,1.5091204284380557,1.0
2012-11-13,0.4847154860354712,1.5007685043051635,1.0
2012-11-14,0.48773761157540385,1.5047702081945535,1.0
2012-11-15,0.47931722628036844,1.486750690419999,1.0
2012-11-16,0.4853921322414939,1.4795066304203766,1.0
2012-11-19,0.48479129470023735,1.4937267481943595,1.0
2012-11-20,0.47558875822102487,1.503842431256342,1.0
2012-11-21,0.47204125587129536,1.4994858916416651,1.0
2012-11-22,0.4750858307478778,1.5121817624111338,1.0
2012-11-23,0.48469347901023,1.521875400661972,1.0
2012-11-26,0.485471122213817,1.5202260579494797,1.0
2012-11-27,0.5079156814963401,1.5343846636848604,1.0
2012-11-28,0.5038515346536647,1.524730290730408,1.0
2012-11-29,0.5169115439913388,1.542820931385221,1.0
2012-11-30,0.513150634509324,1.5415847143224304,1.0
2012-12-03,0.5175365992079746,1.5476096989558026,1.0
2012-12-04,0.5091518361682437,1.54397003342691,1.0
2012-12-05,0.5141063510308455,1.553931259605055,1.0
2012-12-06,0.5192725157345736,1.5566952997524246,1.0
2012-12-07,0.5183203423691018,1.5633354711102558,1.0
2012-12-10,0.5224282332071716,1.5636709016175445,1.0
2012-12-11,0.5266467322467285,1.5701129532069142,1.0
2012-12-12,0.5256738880101326,1.5791490560026609,1.0
2012-12-13,0.5342663468679306,1.6013160316568522,1.0
2012-12-14,0.5326278205151225,1.5954665748275738,1.0
2012-12-17,0.5236995230460306,1.5863229087848185,1.0
2012-12-18,0.5216505150209365,1.5948482279076734,1.0
2012-12-20,0.5211449631689307,1.6006478413567164,1.0
2012-12-21,0.5152297604789335,1.5862172725253918,1.0
2012-12-24,0.5168020750158973,1.5878330190854069,1.0
2012-12-26,0.5189906284926891,1.5883883290608023,1.0
2012-12-27,0.5148109461755925,1.5931206378418612,1.0
2012-12-28,0.5115378462763792,1.601301011031409,1.0
2013-01-02,0.5170245286557196,1.6293161681329396,1.0
2013-01-03,0.504459829078051,1.621063792766107,1.0
2013-01-04,0.496705250215818,1.6156138836775196,1.0
2013-01-07,0.4983527921788609,1.6154188185484495,1.0
2013-01-08,0.4967929368038994,1.6051065552511599,1.0
2013-01-09,0.4952658091031042,1.6005174197542884,1.0
2013-01-10,0.4987494473157667,1.6130830495114563,1.0
2013-01-11,0.4928933527473858,1.6053552500370376,1.0
2013-01-14,0.49244873630239544,1.6143509537195135,1.0
2013-01-15,0.4897151150505991,1.5960730549104551,1.0
2013-01-16,0.4915878529721204,1.5914701817179042,1.0
2013-01-17,0.4932603169274395,1.5892852482888493,1.0
2013-01-18,0.4927915742343033,1.6006342454346691,1.0
2013-01-21,0.4853019806766614,1.6003513998963745,1.0
2013-01-22,0.49400682271765584,1.608618471903499,1.0
2013-01-23,0.4934387877088897,1.5960986414208171,1.0
2013-01-24,0.4877827404343291,1.583779230493184,1.0
2013-01-25,0.4834920622243116,1.5700736832404554,1.0
2013-01-28,0.4700507938399592,1.5653057467704878,1.0
2013-01-29,0.4764452803089305,1.579143627208708,1.0
2013-01-30,0.4729866583819643,1.586485577519953,1.0
2013-01-31,0.47935078518707175,1.5850452597213027,1.0
2013-02-01,0.4847901794341516,1.5821144526821986,1.0
2013-02-04,0.47513975202882297,1.5788079822366732,1.0
2013-02-05,0.4739561633726507,1.5670908982778133,1.0
2013-02-06,0.4720449030075715,1.5658585433413106,1.0
2013-02-07,0.47322493521528897,1.5626020509633274,1.0
2013-02-08,0.4802716222234841,1.5786914187752203,1.0
2013-02-12,0.47258326524692684,1.5748072015104178,1.0
2013-02-13,0.48043037779967435,1.599624640102497,1.0
2013-02-14,0.48205263594686176,1.6026820680123486,1.0
2013-02-15,0.48129608889543685,1.6041985148039344,1.0
2013-02-18,0.47594073796513103,1.6051445459501317,1.0
2013-02-19,0.47925584560887835,1.6085162066926768,1.0
2013-02-20,0.48880377266977104,1.6403216086550954,1.0
2013-02-21,0.48582202414735387,1.6329662614803693,1.0
2013-02-22,0.48929228021317295,1.636282301236862,1.0
2013-02-25,0.4824696861054567,1.628974272295188,1.0
2013-02-26,0.47602455049297776,1.6216123233357478,1.0
2013-02-27,0.47919059773730976,1.6252365082645304,1.0
2013-02-28,0.4846198744329545,1.6436474982754998,1.0
2013-03-04,0.4832980885930128,1.633347808298056,1.0
2013-03-05,0.48100337530257176,1.6364279467231295,1.0
2013-03-06,0.46894710826845154,1.6401514816742828,1.0
2013-03-07,0.46637766657244073,1.627336338881597,1.0
2013-03-08,0.4632428942179082,1.6289617703740757,1.0
2013-03-11,0.4581256726092602,1.627117884065556,1.0
2013-03-12,0.4570258027171664,1.6192471277958178,1.0
2013-03-13,0.4585160068521906,1.624762508774181,1.0
2013-03-14,0.4583720402760395,1.6270178428483688,1.0
2013-03-15,0.46183125601556174,1.6152042422683102,1.0
2013-03-18,0.4570484493539775,1.6007230242846981,1.0
2013-03-19,0.45855990532658164,1.609475321232052,1.0
2013-03-20,0.4562672764711929,1.5941064268792442,1.0
2013-03-21,0.45378178128527114,1.5874387801704792,1.0
2013-03-22,0.4524372370172657,1.5860765698308845,1.0
2013-03-25,0.4588821034027035,1.6101072047135883,1.0
2013-03-26,0.4638052680929938,1.615290846752599,1.0
2013-03-27,0.4708381438162085,1.6236017104536178,1.0
2013-03-28,0.46967255723637114,1.623898994644513,1.0
2013-03-29,0.46874271195217554,1.633489022980159,1.0
2013-04-01,0.4653966101970176,1.6265955645020742,1.0
2013-04-02,0.46462599317048203,1.61929614867558,1.0
2013-04-03,0.46171169986528215,1.6174552803368947,1.0
2013-04-04,0.44974597070402267,1.5986072271613005,1.0
2013-04-05,0.434947482470292,1.572911851298361,1.0
2013-04-08,0.43689740076593253,1.5664354376430831,1.0
2013-04-09,0.4380470417781428,1.5684887192299015,1.0
2013-04-10,0.44312138903342146,1.581261364889257,1.0
2013-04-11,0.44528485486028013,1.5936303351157897,1.0
2013-04-12,0.4342202729113299,1.573729612533544,1.0
2013-04-15,0.43091521753138906,1.571508386135167,1.0
2013-04-16,0.42928007576812854,1.5735472013846097,1.0
2013-04-17,0.42717626929884134,1.5754323135998662,1.0
2013-04-18,0.4201386228162136,1.556397690834308,1.0
2013-04-19,0.41669618809642806,1.5623590288879952,1.0
2013-04-22,0.4191865782085674,1.5788639321747102,1.0
2013-04-23,0.415527328599537,1.573048899775138,1.0
2013-04-24,0.4109782040236365,1.5872595631668367,1.0
2013-04-25,0.4177805262512302,1.6013979455026501,1.0
2013-04-26,0.41217102708491904,1.595959295804948,1.0
2013-04-29,0.4108956978951611,1.5933390732883537,1.0
2013-04-30,0.4139099760153553,1.6129301849474815,1.0
2013-05-02,0.41607520262032405,1.6083404027093686,1.0
2013-05-03,0.42259996845219916,1.6158234784779377,1.0
2013-05-06,0.4198129797726927,1.6128154999208424,1.0
2013-05-07,0.4142973467519141,1.607281372976736,1.0
2013-05-08,0.4129244030247643,1.6093849606875568,1.0
2013-05-09,0.41567308702069283,1.628687784284498,1.0
2013-05-10,0.4062014902217712,1.600617561716744,1.0
2013-05-13,0.4073279883954869,1.6042784223170512,1.0
2013-05-14,0.4159684947654462,1.6213370967493024,1.0
2013-05-15,0.4156544415938459,1.6237601367935321,1.0
2013-05-16,0.42134864784993564,1.6373249051821392,1.0
2013-05-20,0.42332287086427767,1.6342323701312298,1.0
2013-05-21,0.42222222558215794,1.6334736228969342,1.0
2013-05-22,0.43247357624511973,1.6444207602306844,1.0
2013-05-23,0.4303901927365147,1.6246104960626984,1.0
2013-05-24,0.4295871554597639,1.628417542606491,1.0
2013-05-27,0.4330173873866079,1.6341346364959635,1.0
2013-05-28,0.43029902555689226,1.6396482592014636,1.0
2013-05-29,0.43513491801712756,1.6525779178730942,1.0
2013-05-30,0.4390837623563544,1.6522559747983132,1.0
2013-05-31,0.43389554830806876,1.6536098604971967,1.0
2013-06-03,0.43421272097551744,1.6445177981537855,1.0
2013-06-04,0.4374974458047358,1.644976699928419,1.0
2013-06-05,0.4294584741885803,1.6204574131260634,1.0
2013-06-07,0.42062493881511087,1.5926191333866373,1.0
2013-06-10,0.4124235825816477,1.6005361283606028,1.0
2013-06-11,0.40919768705589615,1.5911973202281393,1.0
2013-06-12,0.4051586301883749,1.582542044533124,1.0
2013-06-13,0.39909775944252546,1.560546120424722,1.0
2013-06-14,0.4011174363658511,1.5662032649014366,1.0
2013-06-17,0.4011174363658511,1.5615126734621718,1.0
2013-06-18,0.4011174363658511,1.5766171475729687,1.0
2013-06-19,0.399058074853211,1.566817844288676,1.0
2013-06-20,0.3936924368101264,1.5358728901701442,1.0
2013-06-21,0.3936924368101264,1.513441404895916,1.0
2013-06-24,0.3936924368101264,1.494130962302399,1.0
2013-06-25,0.3936924368101264,1.479603064592495,1.0
2013-06-26,0.3936924368101264,1.482872318983327,1.0
2013-06-27,0.3936924368101264,1.5263725693388985,1.0
2013-06-28,0.3936924368101264,1.550724630769673,1.0
2013-07-01,0.3936924368101264,1.5447777820854887,1.0
2013-07-02,0.3936924368101264,1.5449785914725547,1.0
2013-07-03,0.3936924368101264,1.5200217817264086,1.0
2013-07-04,0.3936924368101264,1.5325202888300036,1.0
2013-07-05,0.3936924368101264,1.5284603364723828,1.0
2013-07-08,0.3936924368101264,1.5153237159416493,1.0
2013-07-09,0.3936924368101264,1.526836721769669,1.0
2013-07-10,0.3936924368101264,1.5221159640715174,1.0
2013-07-11,0.3936924368101264,1.5672227483650327,1.0
2013-07-12,0.3936924368101264,1.5614883025428183,1.0
2013-07-15,0.3936924368101264,1.5662771489607679,1.0
2013-07-16,0.3936924368101264,1.5592633033583787,1.0
2013-07-17,0.3936924368101264,1.577173461046462,1.0
2013-07-18,0.3923846266932118,1.567543365967753,1.0
2013-07-19,0.3923221172953702,1.5645042205174993,1.0
2013-07-22,0.3923221172953702,1.5724386015909468,1.0
2013-07-23,0.3923221172953702,1.592763994518705,1.0
2013-07-24,0.39560645049918647,1.5996733739725744,1.0
2013-07-25,0.3974799983620982,1.5978487967510946,1.0
2013-07-26,0.3982512937344493,1.599348374494832,1.0
2013-07-29,0.3990912091924896,1.5907256939685541,1.0
2013-07-30,0.4085875457072319,1.6054508433532535,1.0
2013-07-31,0.4009403488947716,1.6033174202655298,1.0
2013-08-01,0.39989489866754324,1.6093876103558358,1.0
2013-08-02,0.3993122391547197,1.6119518523886347,1.0
2013-08-05,0.3967150175754749,1.6064174620058191,1.0
2013-08-06,0.3964700995441842,1.5987246304339926,1.0
2013-08-07,0.37892237060131917,1.5754202750611483,1.0
2013-08-08,0.38039582430213104,1.5805412362773368,1.0
2013-08-09,0.375943446945752,1.5781367326202689,1.0
2013-08-12,0.37669878396114037,1.5818800207927557,1.0
2013-08-13,0.3816641527643687,1.606286046184615,1.0
2013-08-14,0.3852192944088517,1.6158437204733007,1.0
2013-08-16,0.3870432550481323,1.6130381693752445,1.0
2013-08-19,0.3856872441072495,1.611328251108986,1.0
2013-08-20,0.37923137276267305,1.5866030126254507,1.0
2013-08-21,0.37735292595950864,1.5697787338417515,1.0
2013-08-22,0.3727960268366806,1.5547942435067426,1.0
2013-08-23,0.3727960268366806,1.5729441398302404,1.0
2013-08-26,0.3727960268366806,1.5882254857766507,1.0
2013-08-27,0.37288848901518346,1.5868142463647894,1.0
